,open,high,low,close,data_magnitude,data_magnitude_exp_1,data_magnitude_exp_inv_1,data_magnitude_pow_1,data_magnitude_exp_2,data_magnitude_exp_inv_2,data_magnitude_pow_2,data_magnitude_exp_3,data_magnitude_exp_inv_3,data_magnitude_pow_3,data_magnitude_exp_4,data_magnitude_exp_inv_4,data_magnitude_pow_4,data_magnitude_exp_5,data_magnitude_exp_inv_5,data_magnitude_pow_5,data_magnitude_exp_6,data_magnitude_exp_inv_6,data_magnitude_pow_6,data_magnitude_exp_7,data_magnitude_exp_inv_7,data_magnitude_pow_7,data_magnitude_exp_8,data_magnitude_exp_inv_8,data_magnitude_pow_8,data_magnitude_exp_9,data_magnitude_exp_inv_9,data_magnitude_pow_9,data_magnitude_exp_10,data_magnitude_exp_inv_10,data_magnitude_pow_10,data_magnitude_exp_11,data_magnitude_exp_inv_11,data_magnitude_pow_11,data_magnitude_exp_12,data_magnitude_exp_inv_12,data_magnitude_pow_12,data_magnitude_exp_13,data_magnitude_exp_inv_13,data_magnitude_pow_13,data_magnitude_exp_14,data_magnitude_exp_inv_14,data_magnitude_pow_14,data_magnitude_exp_15,data_magnitude_exp_inv_15,data_magnitude_pow_15,data_magnitude_exp_16,data_magnitude_exp_inv_16,data_magnitude_pow_16,data_magnitude_exp_17,data_magnitude_exp_inv_17,data_magnitude_pow_17,data_magnitude_exp_18,data_magnitude_exp_inv_18,data_magnitude_pow_18,data_magnitude_exp_19,data_magnitude_exp_inv_19,data_magnitude_pow_19
data_magnitude_exp_inv_7,-0.09861525836748064,-0.09843543091861112,-0.09869247784301526,-0.09858868958358996,-0.09860189898641618,-0.004859434603225524,0.6986591156041436,-0.09860189898641618,-0.002585220786018359,0.8573317246747496,-0.0684777084206696,-0.0018322079787836045,0.9272609864917661,-0.05016003137050151,-0.0014397173849216586,0.9659418641865538,-0.03903431011919927,-0.0012215416366776223,0.9871443508447101,-0.032051647104413473,-0.0010889774431777472,0.9972329950435068,-0.027417920172992667,-0.0010004594451280993,1.0,-0.02413549382619634,-0.0009366299340744637,0.9978811450223607,-0.021659686883376595,-0.0008880184054535917,0.9924769302056105,-0.019690243646518158,-0.0,0.9848477644655252,-0.018056879556402675,-0.0,0.9757015967517979,-0.016659314116232487,-0.0,0.9655170701286734,-0.01543615397852933,-0.0,0.9546242178832351,-0.01434844705092813,-0.0,0.9432567104065993,-0.013370653323080411,-0.0,0.9315852461066656,-0.012485451085688567,-0.0,0.9197386643784704,-0.011680619933018836,-0.0,0.9078172031106649,-0.010947116532677638,-0.0,0.8959008095520473,-0.01027787481324407,-0.0,0.8840543807947666,-0.009667063452638746
data_magnitude_pow_7,0.7987644968010021,0.7991961527374271,0.7990295689618033,0.7990217775162312,0.7991537294944864,0.5397432218786576,-0.07280778442979237,0.7991537294944864,0.3498008388636688,-0.04216043783720484,0.8691849271905747,0.2607675964587979,-0.03428905513492648,0.9222381560220535,0.2108207036143272,-0.03040225410371561,0.9597251176043196,0.18198547035610718,-0.027793518894286814,0.9836068721897915,0.16393290414357534,-0.02578160327777357,0.9962515969041942,0.15158650279030167,-0.02413549382619634,1.0,0.1425234393275992,-0.02274961803920343,0.9968386555026963,0.0,-0.02156242779792076,0.9883083035195575,0.0,-0.020532123136096418,0.9755683082513577,0.0,-0.01962794870655079,0.959510450950966,0.0,-0.01882638459522736,0.9408591146193258,0.0,-0.018109114621600187,0.9202371208425352,0.0,-0.017461749765775133,0.8981993447996585,0.0,-0.01687293213693044,0.8752442838867436,0.0,-0.0163336651329808,0.8518140808829284,0.0,-0.015836796794648802,0.8282908209003863,0.0,-0.015376616006511594,0.8049937147867497,,-0.01494853568381308,0.782179149359623
data_magnitude_exp_8,0.050489991440467376,0.050798870770589796,0.05059406347733267,0.05074245537578091,0.05066554117975351,0.5253911369946445,-0.0028329334635774587,0.05066554117975351,0.0,-0.0016365613773662098,0.06305187269639424,0.0,-0.0013307822253594518,0.07693633452004565,0.0,-0.0011798745885117558,0.09209124010797867,0.0,-0.0010786097156662198,0.10823416033952409,0.0,-0.0010005191169243533,0.12511201867342953,0.0,-0.0009366299340744637,0.1425234393275992,0.0,-0.000882842524838918,0.16030301342946282,0.0,-0.0008367672256365993,0.17829966250486826,0.0,-0.0007967813015063601,0.19636476772526398,0.0,-0.0007616908779754797,0.21435147744312216,,-0.0007305829964495902,0.2321208087274579,,-0.0007027467141475057,0.24954969683730163,,-0.0006776235352050768,0.26653764745384834,,-0.0006547726221006661,0.2830103985355293,,-0.0006338447914356557,0.2989203669534285,,-0.0006145624583687634,0.0,,-0.0005967039624380517,0.0,,-0.0005800912703425587,0.0
data_magnitude_exp_inv_8,-0.09308024120289261,-0.09292059580322067,-0.09315078282496805,-0.09305587161375274,-0.09306983455786191,-0.0045803741246533665,0.6673110874407074,-0.09306983455786191,-0.0024367605208453864,0.8276092010075486,-0.0645939573441064,-0.0017269906279663238,0.9030916642721157,-0.047296362579890484,-0.0013570394079010478,0.9478492265461439,-0.03679817577720209,-0.0011513927363275857,0.9748899441581558,-0.03021271791986006,-0.0010264412447779567,0.9903263263504934,-0.02584390181805346,-0.0009430065284092745,0.9978811450223607,-0.02274961803920343,-0.000882842524838918,1.0,-0.02041588550898723,-0.0008370225877402576,0.9983267064022895,-0.018559511879256578,-0.0,0.9939762628760259,-0.01701993840290691,-0.0,0.9877118037805873,-0.01570262821164613,-0.0,0.9800630293222479,-0.014549709371703187,-0.0,0.971405217505825,-0.013524465539849624,-0.0,0.9620112649623808,-0.012602823079167321,-0.0,0.952085525628504,-0.011768454927657157,-0.0,0.9417856054840108,-0.011009842434976052,-0.0,0.9312363337452749,-0.010318461590846172,-0.0,0.9205387311041549,-0.009687652102545708,-0.0,0.9097758203075467,-0.009111917520283954
data_magnitude_pow_8,0.7578228068017399,0.75826649541427,0.7581113314594512,0.7580811102471438,0.7582132807763029,0.5866373608766268,-0.06543563256401652,0.7582132807763029,0.3878218280317109,-0.037842220933411753,0.832365515301249,0.29087056809551165,-0.030773594955004924,0.8912369038660718,0.23598907374332617,-0.027284387251352397,0.9355124262258686,0.20414763884546863,-0.024942826477188876,0.9665555883788156,0.18413458866315924,-0.023137072324521984,0.9863059409453568,0.17040477334639242,-0.021659686883376595,0.9968386555026963,0.16030301342946282,-0.02041588550898723,1.0,0.0,-0.019350415472701256,0.9972710285173468,0.0,-0.018425755182274337,0.9897968254107936,0.0,-0.017614298650385152,0.9784781821651629,0.0,-0.016894935159569243,0.9640600044754863,0.0,-0.016251225098578303,0.9471916481616343,0.0,-0.01567025388573396,0.9284581428890765,0.0,-0.01514182759614729,0.9083905858545419,0.0,-0.014657871680473947,0.8874653000378576,0.0,-0.014211967220728833,0.8660992662091647,0.0,-0.013798988490855977,0.8446464211771085,,-0.01341481860061846,0.8233968811330805
data_magnitude_exp_9,0.04788655519384052,0.04820512126306575,0.04801796049286405,0.04816059803929214,0.04807621862243426,0.0,-0.002685902900988403,0.04807621862243426,0.0,-0.0015516230817368087,0.05984845640243699,0.0,-0.0012617140097464215,0.0730528372978637,0.0,-0.001118638549344114,0.08747472824255109,0.0,-0.0010226293704343969,0.1028470096098817,0.0,-0.0009485917100385141,0.11892999744723294,0.0,-0.0008880184054535917,0.0,0.0,-0.0008370225877402576,0.0,0.0,-0.0007933386179674297,0.0,0.0,-0.0007554279818721043,0.0,,-0.0007221587676212025,0.0,,-0.0006926653995953208,0.0,,-0.0006662738332739913,0.0,,-0.0006424545589877406,0.0,,-0.0006207896188872089,0.0,,-0.0006009479523541385,0.0,,-0.0005826663813296984,0.0,,-0.0005657347496326623,0.0,,-0.0005499842639730116,0.0
data_magnitude_exp_inv_9,-0.08831977927199904,-0.0881775912284628,-0.0883849174332779,-0.08829732505315305,-0.08831202590442594,-0.004341325707401262,0.6393490025418191,-0.08831202590442594,-0.0023095866852815786,0.799976113103682,-0.061259854607294155,-0.0016368594803784187,0.8795094212470319,-0.04484074828816154,-0.0012862159088178778,0.9290400385594182,-0.0348818199370324,-0.0010913018782946263,0.9608544288129333,-0.0286371924799683,-0.0009728715693985254,0.9807933910448823,-0.02449548869204068,-0.0008937912870454084,0.9924769302056105,-0.02156242779792076,-0.0008367672256365993,0.9983267064022895,-0.019350415472701256,-0.0007933386179674297,1.0,-0.01759090412101125,-0.0,0.9986415056509503,-0.016131674755811815,-0.0,0.9950493718758232,-0.014883113069390838,-0.0,0.9897882399229352,-0.013790364333250513,-0.0,0.9832658324656436,-0.012818627581126058,-0.0,0.9757841191646158,-0.011945085351121376,-0.0,0.9675730455314732,-0.011154262628584323,-0.0,0.9588125631830936,-0.010435241903593817,-0.0,0.9496469645205755,-0.009779944027840902,-0.0,0.9401942358182263,-0.009182056306458224,-0.0,0.9305522262243724,-0.008636369147572511
data_magnitude_pow_9,0.7187709278476446,0.7192198463732584,0.7190716224020062,0.7190245786468192,0.719157190671474,0.6312168169908633,-0.0595246208748464,0.719157190671474,0.4252663514770411,-0.03440344539451077,0.7959493134427269,0.3208690438328353,-0.02797602354913547,0.8591332696734569,0.26124007514563113,-0.024803737757568455,0.9088077160986553,0.2264714023224025,-0.022674960397623047,0.9458220565783464,0.20453210742174882,-0.021033333576556942,0.9717199530368561,0.18943383333527758,-0.019690243646518158,0.9883083035195575,0.17829966250486826,-0.018559511879256578,0.9972710285173468,0.0,-0.01759090412101125,1.0,0.0,-0.016750307736583585,0.9975957909825285,0.0,-0.01601262526516008,0.9909402648101651,0.0,-0.015358664519913554,0.980774205518626,0.0,-0.014773480031328775,0.9677522547611954,0.0,-0.01424533104663538,0.9524715328708914,0.0,-0.013764950221608514,0.9354805739167452,0.0,-0.013324996967611153,0.9172773347246979,0.0,-0.012919635846590867,0.8983034850904558,0.0,-0.012544207069262169,0.8789395460916395,,-0.012194967982677602,0.8595030124195492
data_magnitude_exp_10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_10,-0.08417548560140715,-0.08404849387438905,-0.08423627262389631,-0.08415469859077229,-0.08417012731708186,-0.0041338702585768635,0.6142936543777535,-0.08417012731708186,-0.002199220319176061,0.7743952191488096,-0.058361516461147483,-0.0015586401895302804,0.856863202837759,-0.04270796350615621,-0.0012247525410264582,0.9101483622372478,-0.03321817087649327,-0.00103915271091364,0.9458726320262607,-0.027269715491208955,-0.0009263817361802148,0.9696055192528984,-0.02332523133947036,-0.0008510803998392633,0.9848477644655252,-0.020532123136096418,-0.0007967813015063601,0.9939762628760259,-0.018425755182274337,-0.0007554279818721043,0.9986415056509503,-0.016750307736583585,-0.0,1.0,-0.015360804944562512,-0.0,0.9988698320962605,-0.014171906095743259,-0.0,0.9958381719822683,-0.013131375360588518,-0.0,0.9913350887522929,-0.01220607413472721,-0.0,0.9856834519652932,-0.01137427514671208,-0.0,0.9791321927851241,-0.010621242830264244,-0.0,0.9718782653004927,-0.00993658137062168,-0.0,0.9640810955017549,-0.009312597688459464,-0.0,0.9558721191326793,-0.008743280747901922,-0.0,0.9473611498427544,-0.008223669903492964
data_magnitude_pow_10,0.6816868978376998,0.682135498604462,0.6819906646610819,0.6819318946134502,0.6820647501962098,0.6732207861670487,-0.05460251641178694,0.6820647501962098,0.4618125531091496,-0.031550228634671065,0.7603483649971875,0.35050467566004784,-0.025655495702512614,0.8266218643526567,0.28635896491943064,-0.022746259317609055,0.8805202116983509,0.24876895452292305,-0.02079403384633887,0.9224592679054322,0.2249552382300052,-0.019288566836765393,0.9536262771739467,0.2085158261190814,-0.018056879556402675,0.9755683082513577,0.19636476772526398,-0.01701993840290691,0.9897968254107936,0.0,-0.016131674755811815,0.9975957909825285,0.0,-0.015360804944562512,1.0,0.0,-0.014684312970213987,0.9978516219859452,0.0,-0.014084598417023619,0.9918682986177074,0.0,-0.013547955404133193,0.9826930569182806,0.0,-0.013063616984364973,0.9709203519834251,0.0,-0.012623084479258657,0.9571034498636278,0.0,-0.012219626160204469,0.9417511580055739,0.0,-0.011847890609139908,0.9253208276187695,0.0,-0.011503604544934253,0.9082121706614066,,-0.011183335752039825,0.8907641059284154
data_magnitude_exp_11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_11,-0.08052921559644131,-0.08041553141486782,-0.08058651672170787,-0.0805098813643785,-0.08052602824520975,-0.0039518137043915305,0.5917179528072054,-0.08052602824520975,-0.002102366173262292,0.7507216270053406,-0.05581452373963012,-0.00148999733322904,0.8352829118754937,-0.04083507655564689,-0.0011708141701035498,0.8915209972716309,-0.03175780416294145,-0.000993388197275626,0.9304534325444459,-0.02606953561084287,-0.0008855836810396407,0.9573886873678614,-0.022298212442356344,-0.000813598632090963,0.9757015967517979,-0.01962794870655079,-0.0007616908779754797,0.9877118037805873,-0.017614298650385152,-0.0007221587676212025,0.9950493718758232,-0.01601262526516008,-0.0,0.9988698320962605,-0.014684312970213987,-0.0,1.0,-0.013547772560670327,-0.0,0.9990400827498661,-0.012553066787266169,-0.0,0.9964346007355964,-0.011668515969296514,-0.0,0.9925208148012106,-0.010873349575982192,-0.0,0.9875612965818295,-0.010153480964316635,-0.0,0.9817656167555424,-0.009498972144798492,-0.0,0.9753047334392343,-0.0089024688408264,-0.0,0.9683205698616634,-0.0083582247433256,-0.0,0.96093246352018,-0.007861497674623304
data_magnitude_pow_11,0.6465042275388337,0.6469480073601332,0.6468039799628938,0.6467379312468265,0.6468705299799534,0.7124193585992743,-0.05038273016647508,0.6468705299799534,0.4971596443628989,-0.029108505755242885,0.7257557425140001,0.3795302607055486,-0.023669860492720865,0.7941302106755112,0.31113740013733515,-0.020985763605256596,0.8512682152010144,0.27085658265876217,-0.019184626119036926,0.8972248960255546,0.24523664702677617,-0.017795674217116565,0.9328716836141554,0.22749509348455202,-0.016659314116232487,0.959510450950966,0.21435147744312216,-0.01570262821164613,0.9784781821651629,0.0,-0.014883113069390838,0.9909402648101651,0.0,-0.014171906095743259,0.9978516219859452,0.0,-0.013547772560670327,1.0,0.0,-0.012994474209055517,0.9980658102113312,0.0,-0.0124993659177964,0.9926675179195392,0.0,-0.012052514045756413,0.9843852673704759,0.0,-0.011646077671139286,0.9737667438244999,0.0,-0.011273846070288444,0.9613226074951331,0.0,-0.01093088200138129,0.9475181627478197,0.0,-0.010613242917089418,0.932765784277761,,-0.010317762241176115,0.9174203949523418
data_magnitude_exp_12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_12,-0.0772897305424038,-0.07718776671325146,-0.07734425501586206,-0.07727166674604473,-0.07728851853494806,-0.003790419422169415,0.5712507668632231,-0.07728851853494806,-0.0020165043627391166,0.7287695378228198,-0.05355397506412411,-0.0014291450086753666,0.8147819668138464,-0.03917383902820945,-0.0011229974644746607,0.8733372693107144,-0.030462882809654056,-0.0009528176676242303,0.9149058544987819,-0.025005476726318848,-0.0008494159481342769,0.9445497813515076,-0.021387726508688445,-0.0007803708088511725,0.9655170701286734,-0.01882638459522736,-0.0007305829964495902,0.9800630293222479,-0.016894935159569243,-0.0006926653995953208,0.9897882399229352,-0.015358664519913554,-0.0,0.9958381719822683,-0.014084598417023619,-0.0,0.9990400827498661,-0.012994474209055517,-0.0,1.0,-0.012040392583231125,-0.0,0.9991707632577222,-0.01119196726641572,-0.0,0.9968988799269578,-0.010429275901083713,-0.0,0.9934562723699133,-0.009738807123139058,-0.0,0.9890615594760951,-0.009111028809175149,-0.0,0.9838942637963146,-0.008538887033623009,-0.0,0.978104325523342,-0.008016870169455775,-0.0,0.971818546187988,-0.007540429712084523
data_magnitude_pow_12,0.6131240030664092,0.6135593806605181,0.6134143433834327,0.6133448415423473,0.6134764930322772,0.7486299948370801,-0.04668612083435257,0.6134764930322772,0.5310408437420575,-0.0269713622393778,0.6922752880282631,0.4077201022053116,-0.021931985399148656,0.7619542187972725,0.3353821162478339,-0.019444951836941896,0.8215114721660554,0.29256230369649533,-0.017776054631505896,0.8707050284869701,0.26521883911396216,-0.01648908101861351,0.9101294222433957,0.2462246417618593,-0.01543615397852933,0.9408591146193258,0.2321208087274579,-0.014549709371703187,0.9640600044754863,0.0,-0.013790364333250513,0.980774205518626,0.0,-0.013131375360588518,0.9918682986177074,0.0,-0.012553066787266169,0.9980658102113312,0.0,-0.012040392583231125,1.0,0.0,-0.011581636042532406,0.998255260657376,0.0,-0.011167592862957536,0.9933885560442572,0.0,-0.010790997812647142,0.9859338706462699,0.0,-0.010446096167218885,0.9763964049377554,0.0,-0.010128313183728426,0.9652429397537466,0.0,-0.009833995782096885,0.9528928730303386,,-0.009560209880582529,0.9397123041359463
data_magnitude_exp_13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_13,-0.07438548046656175,-0.07429389466538247,-0.0744378091488059,-0.07436853406071786,-0.07438607228985267,-0.00364599889008833,0.5525769827277329,-0.07438607228985267,-0.0019396725927999018,0.7083486638705564,-0.051529137928948344,-0.0013746924904737149,0.7953169890422039,-0.037686610038661965,-0.001080209616143088,0.8556816470869761,-0.02930391921257158,-0.0009165139188274089,0.8994179289257422,-0.024053253919435094,-0.0008170519563098858,0.9313575929933492,-0.020572975094786276,-0.0007506375379688337,0.9546242178832351,-0.018109114621600187,-0.0007027467141475057,0.971405217505825,-0.016251225098578303,-0.0006662738332739913,0.9832658324656436,-0.014773480031328775,-0.0,0.9913350887522929,-0.013547955404133193,-0.0,0.9964346007355964,-0.0124993659177964,-0.0,0.9991707632577222,-0.011581636042532406,-0.0,1.0,-0.010765536933157703,-0.0,0.9992740224700898,-0.010031905216017952,-0.0,0.9972706820691694,-0.009367744307417351,-0.0,0.9942147608487912,-0.008763885266161307,-0.0,0.9902919160085105,-0.008213542930167825,-0.0,0.9856580575753662,-0.007711415673125535,-0.0,0.9804457243484049,-0.007253128295048222
data_magnitude_pow_13,0.5814652920541773,0.5818895146869728,0.5817421901991819,0.5816725052450289,0.5818024267237292,0.7817367933681666,-0.04339746002621234,0.5818024267237292,0.5632395046075152,-0.02507084679681859,0.6599869883988354,0.4348832080081331,-0.020386554124316156,0.7303317798461925,0.35892614067479167,-0.01807476672687117,0.7916273690915023,0.3137358199636853,-0.016523467412257554,0.8433889606586614,0.28476327266185564,-0.015327179901762265,0.8859701562743271,0.2645746505426654,-0.01434844705092813,0.9202371208425352,0.24954969683730163,-0.013524465539849624,0.9471916481616343,0.0,-0.012818627581126058,0.9677522547611954,0.0,-0.01220607413472721,0.9826930569182806,0.0,-0.011668515969296514,0.9926675179195392,0.0,-0.01119196726641572,0.998255260657376,0.0,-0.010765536933157703,1.0,0.0,-0.010380669245176536,0.9984290536133407,0.0,-0.010030610912787693,0.9940565297928026,0.0,-0.00971001271649029,0.987376390411398,0.0,-0.009414622271264125,0.9788515897066467,0.0,-0.009141043910294333,0.9689037749299332,,-0.00888655030111581,0.9579060030978849
data_magnitude_exp_14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_14,-0.07175997363800364,-0.07167762277426935,-0.0718105826537499,-0.0717440173205624,-0.07176221811748612,-0.003515654513239331,0.5354338322232354,-0.07176221811748612,-0.0018703293420131144,0.6892824032504379,-0.049700049725952176,-0.0013255472654106547,0.7768214714177283,-0.03634378135167045,-0.0010415921470957566,0.8385869981230519,-0.028257735865131476,-0.0008837485672114554,0.8841053754020459,-0.023193785579046767,-0.000787842367576829,0.9179941686386072,-0.019837618309933417,-0.0007238022631710637,0.9432567104065993,-0.017461749765775133,-0.0006776235352050768,0.9620112649623808,-0.01567025388573396,-0.0006424545589877406,0.9757841191646158,-0.01424533104663538,-0.0,0.9856834519652932,-0.013063616984364973,-0.0,0.9925208148012106,-0.012052514045756413,-0.0,0.9968988799269578,-0.011167592862957536,-0.0,0.9992740224700898,-0.010380669245176536,-0.0,1.0,-0.009673264836899705,-0.0,0.9993578783673099,-0.009032847663542388,-0.0,0.997576282141943,-0.00845057656868945,-0.0,0.9948450235790728,-0.007919908958488067,-0.0,0.9913242943213842,-0.007435732739360729,-0.0,0.9871509296137734,-0.00699382912455104
data_magnitude_pow_14,0.551478182902889,0.5518892366263808,0.5517387039007446,0.5516716119279,0.5517990069536983,0.8117019924659153,-0.04044053188415664,0.5517990069536983,0.5936007274458788,-0.02336236683228785,0.6289707994536794,0.46087341408526394,-0.018997286699239606,0.69947380090174,0.38163768721486674,-0.016843038413667136,0.7619458293346036,0.3342565662303778,-0.015397454216404982,0.8157052831867831,0.30375780635858335,-0.014282689193099664,0.8608973817658427,0.28243947317960894,-0.013370653323080411,0.8981993447996585,0.26653764745384834,-0.012602823079167321,0.9284581428890765,0.0,-0.011945085351121376,0.9524715328708914,0.0,-0.01137427514671208,0.9709203519834251,0.0,-0.010873349575982192,0.9843852673704759,0.0,-0.010429275901083713,0.9933885560442572,0.0,-0.010031905216017952,0.9984290536133407,0.0,-0.009673264836899705,1.0,0.0,-0.009347061685411358,0.9985911361607369,0.0,-0.009048311071332462,0.9946807682100743,0.0,-0.008773050393778485,0.9887237923528343,0.0,-0.008518115387940344,0.9811401486287562,,-0.00828096457887748,0.9723062333539881
data_magnitude_exp_15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_15,-0.06936845544154432,-0.06929435910548612,-0.06941773583558232,-0.06935338388790893,-0.0693722186313203,-0.0033970991331324935,0.5196050044525967,-0.0693722186313203,-0.0018072578413192084,0.6714153855538884,-0.048035104357166715,-0.0012808469800692321,0.7592238088682726,-0.03512196014567702,-0.0010064674349113496,0.8220596776052511,-0.02730603068916323,-0.0008539466777162763,0.869041123533672,-0.022412007686566735,-0.0007612746400023516,0.9045869018062708,-0.019168757883136642,-0.0006993941047156177,0.9315852461066656,-0.01687293213693044,-0.0006547726221006661,0.952085525628504,-0.01514182759614729,-0.0006207896188872089,0.9675730455314732,-0.013764950221608514,-0.0,0.9791321927851241,-0.012623084479258657,-0.0,0.9875612965818295,-0.011646077671139286,-0.0,0.9934562723699133,-0.010790997812647142,-0.0,0.9972706820691694,-0.010030610912787693,-0.0,0.9993578783673099,-0.009347061685411358,-0.0,1.0,-0.008728240745465535,-0.0,0.9994276565672842,-0.008165605075328842,-0.0,0.9978332096302287,-0.007652832710422537,-0.0,0.9953797457413744,-0.007184983947647334,-0.0,0.9922071987682272,-0.006757982266690311
data_magnitude_pow_15,0.5231381810932578,0.5235346967695856,0.5233802660627762,0.5233180970745424,0.5234422142981747,0.8385666271567113,-0.03776336242782113,0.5234422142981747,0.6220354134267517,-0.02181566638090488,0.599308190642081,0.4855938940224493,-0.017739574263813764,0.6695710877773078,0.40342454923885285,-0.01572794749854602,0.7327595703416273,0.3540378970598657,-0.014378067946049067,0.7880337735353227,0.3221206868323364,-0.013337105761450823,0.8353596154642405,0.2997414486518972,-0.012485451085688567,0.8752442838867436,0.2830103985355293,-0.011768454927657157,0.9083905858545419,0.0,-0.011154262628584323,0.9354805739167452,0.0,-0.010621242830264244,0.9571034498636278,0.0,-0.010153480964316635,0.9737667438244999,0.0,-0.009738807123139058,0.9859338706462699,0.0,-0.009367744307417351,0.9940565297928026,0.0,-0.009032847663542388,0.9985911361607369,0.0,-0.008728240745465535,1.0,0.0,-0.008449268873613426,0.9987425379944783,0.0,-0.00819223179048658,0.9952623141295529,,-0.007954174720946198,0.9899743582483946,,-0.007732724448015422,0.9832553628993088
data_magnitude_exp_16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_16,-0.06717537962299135,-0.06710869092722858,-0.06722365338517672,-0.0671611058880038,-0.06718054223269684,-0.0032885211122901333,0.5049139078091175,-0.06718054223269684,-0.001749494298992247,0.6546151329440075,-0.046509230350023,-0.0012399085721365435,0.7424561522519554,-0.034002604216391064,-0.0009742987410216213,0.8060935678744637,-0.026434302464337468,-0.0008266528495002487,0.8542728593002656,-0.02169598680988384,-0.0007369427937738281,0.8912283200887786,-0.018556176800159526,-0.0006770400830330618,0.9197386643784704,-0.0163336651329808,-0.0006338447914356557,0.9417856054840108,-0.014657871680473947,-0.0006009479523541385,0.9588125631830936,-0.013324996967611153,-0.0,0.9718782653004927,-0.012219626160204469,-0.0,0.9817656167555424,-0.011273846070288444,-0.0,0.9890615594760951,-0.010446096167218885,-0.0,0.9942147608487912,-0.00971001271649029,-0.0,0.997576282141943,-0.009048311071332462,-0.0,0.9994276565672842,-0.008449268873613426,-0.0,1.0,-0.007904616154207466,-0.0,0.9994869266760407,-0.00740823301023877,-0.0,0.9980532833792273,-0.006955337621108913,-0.0,0.9958411100932475,-0.006541983760124835
